age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60,lti,pti,revol_util_ratio,interest_risk_index,debt_burden_index,loan_status
56,1.7,48400.0,683,17.46,1277.25,14,10,0,1,21800.0,15.14,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0.45040391727443646,0.1876889021747288,0.02638891758434743,0.38646842105263157,38.0628,0
28,16.7,81500.0,738,7.34,15747.14,16,12,0,1,4900.0,10.49,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.06012196169372155,0.02344276217164679,0.19321407099299395,0.10419025710419486,3.5966,0
57,3.8,35800.0,604,16.84,646.44,18,12,0,0,16100.0,18.29,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.44970810871204714,0.19582210836759156,0.01805647886930533,0.5090968595041322,27.1124,1
28,3.9,30600.0,725,12.59,2277.14,15,9,0,2,10300.0,11.77,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.33659030750629065,0.1336640586043495,0.07441390804222084,0.20411060606060602,12.9677,1
42,2.1,53300.0,784,10.73,3963.45,16,7,0,0,1000.0,12.93,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.01876137408303784,0.0051134278385676826,0.07435976810941633,0.17673745222929937,1.0730000000000002,0
39,6.9,70500.0,743,24.5,15183.65,14,9,0,1,1700.0,12.18,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.02411313314704756,0.009634205210246006,0.21536786712245215,0.40108870967741933,4.165,0
48,2.1,66000.0,685,4.66,14579.81,22,12,0,0,1000.0,11.85,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.015151285586582021,0.006024852285274049,0.22090286510810442,0.08049708454810495,0.466,0
31,1.8,96400.0,666,13.55,13986.03,12,6,0,1,1300.0,14.1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.013485337289032272,0.005537993355290806,0.1450817937573262,0.2864392803598201,1.7615,0
27,4.8,57800.0,610,7.85,19032.45,20,11,0,2,1100.0,15.56,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.01903081261569869,0.007977764391207611,0.32927544506150414,0.19991162029459902,0.8634999999999999,0
31,4.6,37500.0,678,44.05500000000001,2263.94,22,14,0,0,16900.0,17.59,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.45065464920935444,0.19433946931024934,0.06037012346337431,1.1412775405007365,74.45295000000002,1
65,7.5,68000.0,725,40.04,6971.81,24,9,0,1,30300.0,16.51,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.4455816826223144,0.18930241597417385,0.10252510992485406,0.9105515151515152,121.32119999999999,1
36,13.2,50700.0,576,25.9,5466.61,17,9,0,0,5600.0,18.57,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.11045147038519951,0.0482863879248871,0.10782055580757775,0.8335580589254765,14.504000000000001,0
31,11.5,18700.0,684,5.78,10183.93,21,13,1,1,5200.0,14.09,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.2780599967916154,0.07774968144881403,0.5445660659857762,0.11889080291970804,3.0056000000000003,0
52,4.7,63300.0,643,29.77,9610.79,23,13,0,1,15200.0,17.08,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.24012258890064928,0.07172352101946765,0.15182682738029415,0.7895521739130434,45.2504,1
35,3.0,142987.5,670,3.36,13822.62,20,9,1,2,4300.0,14.67,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.03007234847557671,0.012450417847092683,0.09666945243848282,0.07345931445603576,1.4447999999999999,0
66,1.1,42700.0,623,26.85,36444.7325,20,12,0,2,8800.0,17.18,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.20608416664715112,0.06168438233017257,0.8534866279478232,0.739235576923077,23.628,0
67,3.7,51100.0,651,2.0,7198.34,23,13,1,1,23000.0,15.3,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.4500890393534373,0.18798379852503083,0.1408649537191053,0.04693251533742331,4.6,0
27,0.6,75000.0,704,22.8,8570.43,16,5,0,1,10700.0,16.37,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.14266476446980708,0.041963115087650264,0.11427087638831483,0.5294127659574469,24.396,0
67,7.8,59000.0,687,22.67,4573.29,19,9,0,0,1400.0,16.51,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.023728411382857917,0.010080609146861284,0.07751207606650734,0.5440140988372094,3.1738000000000004,0
63,0.9,25900.0,657,18.04,33794.44,21,11,0,2,9000.0,16.12,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.3474769313926103,0.10162246083205657,1.3047542565924097,0.44195258358662615,16.236,0
34,6.8,80100.0,515,15.09,5589.1,18,9,0,0,1600.0,20.585,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,0.019974781837929615,0.006427905514188383,0.06977565823148275,0.601991569767442,2.4144,1
50,2.0,64000.0,672,17.9,483.01,20,8,2,3,21900.0,17.27,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0.34218215340385305,0.10262872931885814,0.007546913329479227,0.459335809806835,39.20099999999999,1
61,3.0,37400.0,681,3.04,14107.15,20,9,2,0,16800.0,14.02,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.44918585064570465,0.18422347445673004,0.377186438865271,0.062493841642228744,5.1072,0
49,0.6,97100.0,621,7.78,16704.12,14,9,0,1,18700.0,17.1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.19258298060782073,0.08249901705844284,0.17202830042944975,0.21388745980707397,14.5486,0
41,12.0,69200.0,714,13.17,4875.46,25,13,0,2,27400.0,11.58,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,0.395948035433014,0.15683732860502683,0.07045360616176066,0.21329874125874126,36.085800000000006,0
44,1.8,59000.0,628,8.96,33767.63,15,7,0,0,25200.0,14.1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.4271114048914425,0.17538820249507905,0.5723230114743817,0.20085214626391099,22.579200000000004,0
48,5.5,77400.0,763,34.07,4496.14,17,7,0,0,7500.0,13.19,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.09689797289440705,0.03927942258101584,0.05808891357992791,0.5881980366492147,25.552500000000002,0
56,4.7,60100.0,675,11.62,17877.28,17,13,0,5,5600.0,11.71,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.09317648624814895,0.036976064899791036,0.29745395251326934,0.20128727810650887,6.5072,0
46,5.8,59200.0,709,8.97,2547.14,13,6,0,1,2000.0,15.07,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.03378321312139998,0.009657511210275496,0.043025286735021366,0.19039140845070426,1.7940000000000003,0
54,1.4,142987.5,750,28.28,8450.32,10,5,1,0,2700.0,14.23,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.018882637414897003,0.007769104202957769,0.059097899481426824,0.535851398135819,7.635600000000001,0
63,0.0,142987.5,681,4.07,8616.44,17,9,0,1,7100.0,14.17,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.04965434283176619,0.020412475214095987,0.0602596712323019,0.08456290322580645,2.8897,0
46,5.4,20700.0,601,27.12,22981.5,21,12,0,1,9300.0,18.38,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.4492536592435148,0.1379406549213008,1.110163760204821,0.8280159468438538,25.221600000000002,1
31,10.9,69100.0,609,19.72,17038.48,13,7,1,1,2400.0,17.74,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.03473176943893721,0.015010945936898718,0.24657356622914284,0.5734963934426229,4.732799999999999,1
45,0.2,86200.0,673,25.56,4990.1,21,12,0,0,11200.0,16.33,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.1299288871358801,0.05506230114440669,0.05788911961578173,0.619280118694362,28.627200000000002,0
31,3.9,142987.5,707,6.84,36444.7325,9,3,1,0,14600.0,13.23,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.10210611342870231,0.0280210536733448,0.2548787664742269,0.12781525423728815,9.9864,0
33,1.2,52000.0,604,14.59,12459.5,32,15,0,1,2500.0,15.99,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.048075998538489643,0.020275376574933196,0.23960116151612468,0.38561008264462815,3.6475,0
31,14.4,34600.0,633,2.51,7500.74,18,9,0,0,1000.0,15.8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.028900898817953238,0.008394285871069268,0.21677812779977457,0.06255205047318613,0.251,0
52,3.4,36300.0,689,30.54,7560.2,19,10,0,2,6400.0,15.67,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.17630368309412964,0.07401312076671052,0.20826423514503734,0.6935678260869566,19.5456,0
53,2.7,59200.0,590,8.5,36444.7325,17,10,0,1,1000.0,20.2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.01689160656069999,0.005391871157018529,0.6156100825999561,0.2905245346869712,0.8500000000000001,1
65,8.4,106700.0,654,32.67,36327.23,17,11,0,0,3300.0,15.95,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.030927545196389912,0.009014387698486146,0.3404581962680762,0.7955519083969466,10.7811,0
22,0.5,139700.0,639,44.05500000000001,1169.76,18,11,0,0,1000.0,18.47,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0.007158144895168968,0.0031254529885507303,0.008373311572572852,1.271399765625,4.405500000000001,1
23,0.3,122800.0,684,14.84,1480.39,18,9,0,2,34300.0,13.49,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.27931368637063214,0.11371668508125925,0.01205519499026881,0.2922505109489051,50.9012,0
67,0.1,38800.0,679,32.41,6590.81,22,12,1,0,17500.0,14.06,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.4510193036261952,0.18508253819062695,0.1698618592304322,0.6701244117647058,56.717499999999994,1
40,7.1,44600.0,625,25.27,1782.79,8,3,0,0,19000.0,16.71,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,0.4259994170534293,0.18147478523793448,0.039971973722562275,0.6745394568690096,48.013,1
49,14.0,35000.0,708,30.06,17592.79,24,18,1,0,3000.0,14.07,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.08571183680466272,0.03517705262652176,0.5026367818062342,0.5965362482369534,9.017999999999999,1
45,2.7,142987.5,719,12.94,9674.65,17,8,0,1,4100.0,10.32,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0.028673634592991742,0.011153518653617987,0.06766033632075306,0.18547333333333332,5.3054,0
33,0.9,23200.0,732,15.64,8241.26,23,11,0,0,5200.0,12.43,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,0.22412827033317528,0.060384743520329506,0.3552114133011508,0.265218553888131,8.132800000000001,0
61,2.1,51000.0,722,14.72,20131.02,22,15,0,0,13000.0,13.75,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.2548969628046509,0.10414780663992103,0.39471814278151407,0.27994467496542186,19.136000000000003,0
53,0.6,63300.0,642,7.09,4899.72,19,13,1,2,13000.0,13.48,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.205368003665029,0.08359230276776998,0.0774035165321243,0.14863639191290826,9.217,0
34,2.0,54100.0,696,23.48,10944.34,14,5,0,1,4000.0,13.53,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,0.07393578676919096,0.030115138522672853,0.20229459714238185,0.4557882352941176,9.392000000000001,1
35,9.1,65700.0,752,8.47,3928.56,22,15,0,1,8700.0,14.12,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.132418075828374,0.03706636924865109,0.05979452367543873,0.1588265604249668,7.368900000000001,0
66,1.9,69100.0,673,9.77,1806.36,15,6,0,2,29400.0,13.43,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.4254641756269808,0.11727567476431681,0.026140866268216087,0.19467522255192876,28.723799999999997,0
48,5.1,45900.0,717,23.82,19908.55,12,3,0,0,4900.0,14.72,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,0.10675148689571033,0.03028011429140112,0.43372802335461097,0.4883431754874652,11.6718,0
21,0.8,51300.0,698,11.84,2112.67,14,8,1,0,12700.0,13.26,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.2475585271242276,0.10044559665878473,0.041181848307050545,0.22460429184549358,15.0368,0
24,0.5,53400.0,668,14.96,2871.77,14,8,0,0,6100.0,15.36,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.11423007059792888,0.04775005100962122,0.053777457350985935,0.3434762331838565,9.1256,0
52,2.5,45200.0,657,20.87,79.21,17,12,0,1,20300.0,16.28,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.4491051082940643,0.19016999411679103,0.001752394858520829,0.5163580547112463,42.366099999999996,1
26,7.7,78400.0,619,17.16,2237.04,11,5,0,0,2600.0,16.29,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.033162842310684816,0.014045958283493441,0.02853330952411321,0.4508651612903226,4.4616,1
36,0.4,76300.0,641,22.62,5755.05,13,6,0,0,6100.0,17.5,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.07994652756844603,0.02409773095719167,0.07542561696439103,0.616588785046729,13.7982,1
57,2.3,58600.0,661,15.36,8032.56,19,11,0,0,3200.0,14.71,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.05460657667957885,0.022618264843828877,0.13707206361666183,0.3413075528700907,4.9152,1
32,2.7,82600.0,709,18.53,36444.7325,14,5,0,0,20100.0,14.05,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.24333845837217466,0.09985840967580228,0.4412141802157359,0.3666852112676057,37.2453,1
47,0.2,49400.0,715,26.45,14613.04,11,6,0,0,22200.0,12.15,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.44938361571628105,0.17945822780384968,0.29580453836966863,0.4488372905027933,58.719,1
60,2.5,43300.0,689,22.07,1117.07,21,11,0,0,12700.0,12.8,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.29329576684141245,0.11821872738230328,0.02579778757996351,0.40941449275362324,28.0289,0
33,4.3,89500.0,621,20.2,3604.76,16,9,0,0,26200.0,15.64,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.2927341593948671,0.12286144120353619,0.040276198031306915,0.5079228295819935,52.924,1
35,1.3,61000.0,708,13.8,8510.36,20,8,0,1,16000.0,14.84,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.2622907821183259,0.10884267366702477,0.13951181128178228,0.2888462623413258,22.080000000000002,1
47,0.7,53300.0,709,13.9,30609.46,15,10,0,4,6300.0,14.84,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.11819665672313841,0.03361673953206498,0.5742755295397834,0.29052957746478875,8.757,1
29,5.0,34100.0,697,17.5,4712.03,21,12,0,4,1000.0,12.68,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.029324653235975485,0.011798789899064402,0.13817864578751354,0.3179083094555874,1.75,1
66,24.2,64300.0,658,16.33,17421.76,23,13,0,0,2800.0,15.7,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.043545201474316106,0.012621914440844649,0.2709407318704219,0.38904552352048555,4.5724,0
50,1.3,77600.0,614,17.45,9951.48,18,10,0,0,7900.0,17.63,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.10180281181943532,0.04393234215866686,0.12823906908416127,0.5002333333333333,13.7855,0
21,8.3,83500.0,603,28.66,654.69,23,12,0,0,13700.0,17.05,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.16406989137854636,0.04897720820111323,0.007840504904132885,0.8090281456953643,39.2642,1
49,10.8,95200.0,727,20.7,9321.28,10,3,0,2,29000.0,14.33,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.3046186489637714,0.1255059030531971,0.09791157655906976,0.4074601648351648,60.029999999999994,1
33,4.9,21800.0,686,13.96,30100.32,19,10,1,1,9800.0,15.32,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.4495206641897161,0.1291714682815823,1.3806852896656117,0.3113059679767104,13.680800000000001,1
