applicant_id,age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60
LN-10723,52,2.0,80300.0,664,18.02,14179.64,21,11,0,1,14300.0,13.21,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10724,67,1.3,27200.0,796,23.56,5086.98,14,10,0,2,1200.0,10.82,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-10725,31,0.1,24200.0,676,21.0,4696.15,18,13,0,0,10900.0,13.21,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10726,41,3.5,54200.0,711,6.53,4664.86,17,5,0,0,24400.0,12.86,0,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
LN-10727,46,8.6,142987.5,583,7.41,18052.75,16,3,0,1,1300.0,15.81,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10728,45,14.2,138000.0,637,13.32,4424.65,16,8,1,1,1000.0,15.74,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-10729,42,3.8,73900.0,626,17.86,169.16,26,17,2,1,33300.0,15.84,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10730,47,3.0,36300.0,632,18.57,5459.68,16,7,0,4,16300.0,16.3,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
LN-10731,33,0.4,88200.0,701,19.53,3912.7,18,10,0,4,34300.0,13.9,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-10732,53,3.6,42200.0,732,21.62,28765.02,19,12,0,2,19000.0,13.48,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-10733,54,2.2,35500.0,697,21.26,7798.9,18,10,1,0,9700.0,14.96,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10734,61,4.2,16700.0,669,15.47,3207.89,17,13,0,0,7500.0,15.37,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
LN-10735,55,2.2,57300.0,648,34.9,36444.7325,18,6,0,2,25800.0,15.51,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
LN-10736,21,1.2,38300.0,736,6.06,3400.21,24,11,0,1,1400.0,10.71,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-10737,41,0.4,57100.0,784,3.64,17277.56,17,11,0,0,23500.0,9.99,0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
LN-10738,26,1.7,15300.0,687,17.4,12582.47,21,12,2,0,6900.0,14.38,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10739,48,0.5,59500.0,727,20.0,7443.85,19,11,0,2,2000.0,12.38,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
LN-10740,37,0.9,15000.0,697,17.37,6247.18,19,8,0,0,6800.0,16.07,1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
LN-10741,25,19.7,98600.0,718,11.56,24704.61,11,7,0,4,9300.0,12.39,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
LN-10742,51,2.6,72200.0,622,20.64,7734.17,18,13,0,1,26900.0,16.31,1,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-10743,25,3.4,46500.0,656,8.54,5646.9,18,12,0,2,20900.0,16.16,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10744,58,9.3,73800.0,700,5.59,5248.12,13,9,0,0,33200.0,12.53,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-10745,23,24.4,31600.0,741,29.26,3873.38,12,4,0,1,1100.0,12.02,1,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-10746,43,3.9,56400.0,639,10.76,6310.58,20,8,0,1,17300.0,12.1,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10747,57,7.5,83900.0,578,16.94,1532.88,27,16,0,0,6600.0,18.05,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10748,57,1.8,15000.0,655,9.96,808.08,15,13,0,0,6800.0,14.91,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LN-10749,30,1.6,42400.0,731,11.03,9356.69,19,10,1,1,12900.0,12.88,1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-10750,30,2.3,53500.0,601,25.86,7267.38,15,7,0,0,9600.0,17.67,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10751,39,5.0,48600.0,621,16.08,2285.1,14,9,0,2,1000.0,15.47,0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-10752,37,5.2,120700.0,688,16.21,1355.33,11,6,0,2,13100.0,13.04,0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
LN-10753,41,1.7,29200.0,674,5.52,1855.55,20,13,1,0,7600.0,13.62,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10754,34,0.6,38500.0,710,15.31,4544.32,19,11,0,3,5700.0,14.39,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-10755,29,4.5,18900.0,619,9.71,7206.48,12,5,0,1,8500.0,12.12,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10756,66,0.6,124300.0,664,44.05500000000001,2578.39,24,14,2,0,16900.0,18.6,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10757,21,3.9,47300.0,740,9.07,16908.62,17,10,0,0,10900.0,11.4,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10758,65,5.3,42600.0,620,34.35,2578.0,20,9,0,0,19200.0,17.41,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
LN-10759,33,5.4,52600.0,754,17.51,1590.4,17,8,0,1,3600.0,12.81,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
LN-10760,24,6.3,76900.0,627,7.09,36444.7325,20,13,1,0,13500.0,15.0,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
LN-10761,21,9.3,65600.0,722,25.79,7124.22,20,11,0,0,27600.0,13.93,0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-10762,60,3.1,142987.5,661,33.24,2236.06,15,6,3,0,1800.0,14.25,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
LN-10763,52,5.9,69500.0,623,41.79,26995.01,16,9,0,1,3800.0,18.77,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-10764,54,4.3,41900.0,655,18.77,3153.4,20,10,0,1,1200.0,15.85,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10765,48,0.9,39800.0,707,9.77,31176.36,17,10,0,5,17900.0,12.39,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
LN-10766,51,0.1,43700.0,680,9.61,1519.84,14,11,1,0,12200.0,13.31,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10767,28,1.5,23700.0,736,19.43,22127.86,16,11,0,0,9400.0,13.9,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
LN-10768,59,2.6,55400.0,752,5.39,2444.02,18,10,1,1,5800.0,11.58,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10769,46,4.3,83400.0,621,7.35,33432.98,24,14,0,0,8400.0,17.24,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10770,54,8.5,38700.0,617,16.16,10246.66,12,4,0,1,17400.0,17.78,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
LN-10771,23,1.0,34800.0,615,25.29,2527.37,20,11,0,0,15700.0,18.67,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10772,32,0.6,124700.0,635,13.16,22358.04,10,5,1,0,1600.0,15.32,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-10773,21,14.9,24700.0,735,41.32,5942.89,23,11,3,1,5000.0,11.64,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
LN-10774,64,0.5,17400.0,708,20.62,15837.7,17,9,1,0,2900.0,13.18,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
LN-10775,25,2.9,28700.0,653,12.52,12375.06,14,6,0,0,8000.0,14.83,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-10776,50,4.0,23200.0,679,9.84,15033.53,17,8,2,2,10400.0,13.68,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
LN-10777,50,3.5,67000.0,750,7.67,5053.92,13,8,0,2,17900.0,11.93,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-10778,37,0.4,44400.0,775,23.43,33528.3,15,11,0,0,20000.0,12.09,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
LN-10779,67,0.3,48000.0,693,9.18,9846.67,24,8,0,2,10900.0,12.45,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10780,43,0.5,102100.0,547,19.46,968.8,16,8,3,0,9400.0,19.01,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-10781,35,4.0,37000.0,695,6.35,828.78,14,7,0,0,12000.0,14.41,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
LN-10782,57,3.5,83000.0,727,7.34,16083.45,17,8,0,0,30700.0,12.07,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
LN-10783,41,1.2,124400.0,691,15.3,22763.39,25,13,0,1,14600.0,13.06,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-10784,34,4.6,42200.0,716,7.4,14260.33,21,12,0,0,19000.0,13.45,0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
LN-10785,22,7.7,81300.0,698,29.87,3900.41,14,4,0,1,17800.0,15.5,1,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-10786,31,0.2,47400.0,618,4.51,3072.71,18,9,0,5,21300.0,16.06,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
LN-10787,59,3.1,90100.0,636,6.53,10000.96,13,5,0,2,23800.0,12.7,1,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
LN-10788,58,5.3,22800.0,664,31.22,2629.51,23,13,0,3,5800.0,17.31,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-10789,54,1.3,21900.0,733,28.44,5719.02,20,8,0,0,9900.0,12.89,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
LN-10790,58,1.7,43700.0,642,31.41,11888.66,12,6,0,0,8800.0,16.01,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-10791,54,4.3,33200.0,703,7.99,4024.18,7,3,0,0,14900.0,12.75,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-10792,38,10.3,40800.0,695,15.01,5648.47,25,17,0,0,18400.0,15.41,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10793,50,7.5,48000.0,759,17.52,5365.16,20,10,0,1,16200.0,11.99,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
LN-10794,35,3.9,80500.0,678,13.14,7405.87,20,12,0,1,17800.0,13.92,0,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
LN-10795,47,3.0,43300.0,592,22.0,13463.55,18,9,0,0,2100.0,17.89,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
LN-10796,54,2.0,34400.0,712,27.32,18298.36,25,13,0,1,5500.0,14.14,1,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-10797,58,4.6,44700.0,787,14.65,13126.45,9,7,0,0,11400.0,10.69,0,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
LN-10798,53,2.8,35500.0,716,6.99,318.2,16,9,0,0,1000.0,13.07,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10799,44,0.9,32400.0,641,21.64,27257.65,24,14,0,0,14600.0,15.28,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
LN-10800,35,5.4,22300.0,626,16.77,10444.02,14,6,0,1,6500.0,15.04,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-10801,50,3.7,56300.0,632,25.58,30345.77,22,12,0,5,18000.0,16.99,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
LN-10802,62,2.0,39600.0,780,22.05,36444.7325,18,10,0,0,17800.0,11.4,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-10803,37,10.9,92200.0,664,32.2,7569.89,15,7,0,1,11100.0,16.0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
LN-10804,25,0.1,24400.0,647,16.56,29775.6,20,10,0,2,11000.0,16.31,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-10805,49,1.7,40200.0,672,36.95,5456.85,19,5,0,0,16100.0,14.96,1,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-10806,24,0.3,142987.5,664,35.86,3619.4,23,14,0,3,6200.0,16.22,1,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-10807,30,6.5,32300.0,758,23.83,917.78,23,11,0,0,14500.0,14.17,0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
LN-10808,37,5.4,47600.0,629,27.73,7214.05,16,11,0,4,14200.0,19.32,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-10809,30,1.8,27800.0,739,32.4,14003.49,11,5,0,0,2400.0,15.83,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-10810,37,5.1,25800.0,686,13.79,36444.7325,13,6,1,1,11600.0,13.78,1,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LN-10811,40,2.3,126900.0,740,32.7,8840.41,21,10,0,2,15800.0,13.45,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
LN-10812,44,6.4,59500.0,759,19.6,15912.55,25,17,0,0,4700.0,14.47,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-10813,25,2.7,58300.0,684,24.49,27177.36,18,5,0,0,25800.0,15.64,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-10814,54,2.4,21300.0,664,26.76,9401.73,17,6,1,0,6600.0,16.63,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
LN-10815,26,12.3,66000.0,683,23.83,2189.28,15,9,0,0,11300.0,14.72,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-10816,22,3.0,102400.0,675,17.27,22622.96,20,11,0,1,5900.0,12.6,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
LN-10817,33,0.6,101900.0,597,29.39,10244.69,12,4,0,2,18000.0,18.74,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
LN-10818,63,4.0,78200.0,758,44.05500000000001,17051.19,16,9,0,0,12200.0,16.17,1,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-10819,63,15.7,29100.0,692,44.05500000000001,12892.12,25,13,0,0,8900.0,16.91,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10820,31,2.1,64400.0,622,20.56,755.76,18,9,1,0,1000.0,15.05,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10821,67,0.3,78200.0,577,31.0,2223.17,13,6,0,0,13100.0,20.585,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
LN-10822,43,1.9,20200.0,564,44.05500000000001,4046.67,21,11,0,3,9100.0,20.585,1,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-10823,36,3.2,29200.0,719,12.8,4020.77,15,9,0,0,2800.0,12.3,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-10824,51,0.8,88300.0,649,24.31,21930.96,21,11,0,0,5700.0,16.42,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-10825,31,4.8,87700.0,657,24.75,10942.79,20,8,0,0,29500.0,18.94,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-10826,36,25.0,23100.0,704,44.05500000000001,1044.69,17,7,0,0,10400.0,17.2,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-10827,28,2.7,83900.0,654,35.15,5876.57,22,10,2,0,8000.0,16.8,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-10828,24,2.0,57100.0,707,17.23,9752.11,13,8,0,0,25700.0,14.54,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
LN-10829,60,2.3,83200.0,685,18.64,3476.25,6,2,0,0,23400.0,17.26,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
LN-10830,24,0.6,38200.0,676,10.47,487.79,19,11,0,2,1400.0,14.54,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-10831,45,9.7,77300.0,601,7.67,5741.54,17,8,0,0,27400.0,17.12,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-10832,23,2.4,86200.0,639,23.06,7420.68,22,12,0,1,2300.0,16.46,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10833,52,2.2,44700.0,710,21.65,28216.89,20,12,1,0,2700.0,14.36,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
LN-10834,23,4.9,54700.0,646,15.13,28679.46,20,11,1,0,1100.0,14.9,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-10835,47,2.6,37900.0,740,10.07,8327.43,33,15,0,0,9200.0,12.03,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
LN-10836,49,4.7,134400.0,797,12.98,7652.43,18,7,0,0,14500.0,9.41,0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
LN-10837,52,0.3,50700.0,713,44.05500000000001,12276.56,19,12,0,0,19600.0,15.08,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
