applicant_id,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,loan_status
LN-12173,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12174,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12175,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12176,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12177,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12178,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12179,0,0,0,1,2,1,2,3,3,3,3,3,1
LN-12180,0,0,1,0,0,0,1,0,0,0,0,1,1
LN-12181,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12182,0,0,0,0,1,2,1,2,1,0,0,1,1
LN-12183,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12184,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12185,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-12186,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12187,0,0,0,1,2,1,2,3,3,3,3,3,1
LN-12188,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12189,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12190,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12191,0,0,0,1,0,0,1,0,0,0,0,0,1
LN-12192,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12193,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12194,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12195,0,1,0,1,2,3,3,3,3,3,3,3,1
LN-12196,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12197,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12198,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12199,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12200,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12201,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12202,0,0,0,1,2,1,0,1,2,1,2,3,1
LN-12203,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-12204,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12205,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12206,0,0,0,0,1,0,1,2,3,3,3,3,1
LN-12207,1,2,1,0,0,1,2,1,0,1,0,1,1
LN-12208,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12209,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12210,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12211,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12212,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12213,1,0,0,1,0,0,0,0,0,0,0,1,1
LN-12214,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12215,1,0,1,2,1,0,0,0,0,1,0,0,1
LN-12216,0,1,2,1,0,1,0,0,0,1,0,0,1
LN-12217,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12218,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12219,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12220,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12221,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12222,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12223,1,0,1,2,1,0,1,0,1,0,0,1,1
LN-12224,0,0,0,1,0,1,2,3,3,3,3,3,1
LN-12225,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12226,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12227,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12228,0,1,0,1,0,0,0,1,0,1,0,1,1
LN-12229,0,0,0,1,0,1,0,1,2,3,3,3,1
LN-12230,0,0,0,0,1,0,0,0,0,1,0,0,0
LN-12231,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12232,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12233,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12234,0,0,0,0,0,0,1,2,1,2,3,3,1
LN-12235,0,1,0,0,0,0,1,0,1,0,0,1,1
LN-12236,0,0,0,0,0,0,1,2,3,3,3,3,1
LN-12237,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12238,0,0,0,0,0,1,0,0,0,1,0,0,0
LN-12239,0,1,0,0,0,0,1,2,3,3,3,3,1
LN-12240,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12241,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12242,0,0,1,0,0,0,0,0,0,0,0,1,0
LN-12243,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12244,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12245,0,0,0,0,1,2,1,0,1,2,3,3,1
LN-12246,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-12247,0,0,1,0,0,0,0,0,0,0,1,0,0
LN-12248,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12249,0,0,0,0,1,0,1,2,1,0,0,1,1
LN-12250,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12251,1,0,1,2,1,2,3,3,3,3,3,3,1
LN-12252,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12253,0,0,1,0,0,1,0,0,1,2,3,3,1
LN-12254,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12255,0,1,0,1,2,1,0,1,0,0,0,1,1
LN-12256,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12257,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12258,0,1,0,0,1,2,1,0,0,0,0,1,1
LN-12259,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12260,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12261,0,1,0,0,0,1,2,1,2,1,0,0,1
LN-12262,1,0,1,0,0,1,0,0,0,1,0,0,1
LN-12263,1,0,1,0,0,0,1,0,0,1,2,1,1
LN-12264,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12265,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12266,1,2,1,2,1,0,1,2,1,0,1,2,1
LN-12267,1,0,0,1,2,1,2,3,3,3,3,3,1
LN-12268,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12269,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12270,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12271,1,0,0,0,1,0,1,2,3,3,3,3,1
LN-12272,1,0,1,0,0,0,0,1,0,0,1,0,1
LN-12273,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12274,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12275,1,0,0,0,1,0,1,0,1,0,0,1,1
LN-12276,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12277,1,2,1,0,0,0,1,0,0,1,0,0,1
LN-12278,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12279,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12280,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12281,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12282,0,0,0,0,0,1,0,0,0,0,0,1,1
LN-12283,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12284,1,0,0,1,2,3,3,3,3,3,3,3,1
LN-12285,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12286,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12287,1,2,1,0,0,1,0,0,0,1,2,3,1
LN-12288,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12289,0,1,0,0,1,2,1,2,3,3,3,3,1
LN-12290,0,1,0,1,0,0,1,0,1,2,3,3,1
LN-12291,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12292,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12293,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12294,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12295,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12296,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-12297,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12298,1,0,0,0,1,2,3,3,3,3,3,3,1
LN-12299,1,0,0,1,2,3,3,3,3,3,3,3,1
LN-12300,0,0,1,0,0,1,2,1,2,3,3,3,1
LN-12301,0,1,0,0,0,0,1,0,1,2,1,2,1
LN-12302,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12303,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12304,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12305,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12306,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12307,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12308,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12309,0,1,2,1,0,1,0,1,2,3,3,3,1
LN-12310,0,1,0,1,0,1,0,0,1,0,1,0,1
LN-12311,1,0,0,1,2,1,2,3,3,3,3,3,1
LN-12312,1,2,1,0,0,1,0,1,2,3,3,3,1
LN-12313,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-12314,0,1,0,0,0,0,0,1,0,0,0,1,1
LN-12315,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12316,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12317,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12318,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12319,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12320,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12321,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12322,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12323,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12324,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12325,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-12326,0,0,0,0,1,0,0,1,0,0,0,1,1
LN-12327,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12328,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12329,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12330,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-12331,0,1,0,0,1,0,0,0,0,1,2,3,1
LN-12332,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12333,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12334,0,0,0,1,0,1,2,1,0,0,0,0,1
LN-12335,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-12336,0,0,1,0,0,0,1,0,1,0,0,0,1
LN-12337,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12338,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12339,0,0,0,1,0,1,2,1,2,3,3,3,1
LN-12340,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12341,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12342,0,0,1,0,1,0,0,0,0,0,0,0,0
LN-12343,0,0,0,0,0,0,1,2,3,3,3,3,1
LN-12344,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12345,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12346,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12347,0,0,0,0,0,0,1,2,3,3,3,3,1
LN-12348,1,2,1,0,0,1,2,1,0,0,1,2,1
LN-12349,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12350,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12351,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12352,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12353,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12354,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12355,0,0,0,0,0,0,0,0,1,0,0,1,0
LN-12356,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12357,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12358,0,0,0,1,2,1,0,0,0,0,0,1,1
LN-12359,0,1,0,1,0,1,2,3,3,3,3,3,1
LN-12360,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12361,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12362,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12363,0,1,2,1,0,0,0,1,2,3,3,3,1
LN-12364,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12365,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12366,0,1,0,1,0,1,2,3,3,3,3,3,1
LN-12367,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12368,1,0,1,0,0,1,0,1,2,1,2,1,1
LN-12369,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12370,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12371,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12372,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12373,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12374,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12375,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12376,1,0,0,1,0,0,0,0,0,1,0,1,1
LN-12377,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12378,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-12379,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12380,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12381,1,0,0,0,0,0,0,0,0,0,1,2,1
LN-12382,0,0,0,0,0,1,0,1,0,1,2,1,1
LN-12383,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12384,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12385,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12386,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12387,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12388,0,1,0,0,0,1,2,1,2,3,3,3,1
LN-12389,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12390,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12391,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12392,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12393,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12394,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12395,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12396,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12397,1,0,0,1,2,1,2,3,3,3,3,3,1
LN-12398,0,1,0,0,1,0,0,1,2,3,3,3,1
LN-12399,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12400,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12401,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12402,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12403,1,0,1,0,1,0,1,2,1,0,0,0,1
LN-12404,0,1,0,1,0,0,1,0,1,2,1,2,1
LN-12405,0,0,0,0,1,0,0,0,0,0,0,0,1
LN-12406,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12407,1,0,0,0,0,1,2,3,3,3,3,3,1
LN-12408,0,1,2,1,0,1,2,1,2,3,3,3,1
LN-12409,0,1,0,1,0,1,2,1,2,1,0,0,1
LN-12410,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12411,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12412,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12413,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12414,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12415,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12416,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12417,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12418,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12419,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12420,0,0,0,1,2,1,2,1,2,3,3,3,1
LN-12421,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12422,0,0,0,1,0,0,1,0,1,2,1,0,1
LN-12423,0,0,1,0,0,0,1,0,0,0,0,0,0
LN-12424,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12425,1,0,1,2,3,3,3,3,3,3,3,3,1
LN-12426,0,0,0,0,1,0,1,2,3,3,3,3,1
LN-12427,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12428,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12429,1,0,0,0,1,0,0,1,0,0,1,2,1
LN-12430,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12431,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12432,1,0,0,0,0,0,0,0,0,0,0,1,0
LN-12433,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12434,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12435,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12436,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12437,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12438,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12439,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12440,0,1,0,1,0,1,0,0,0,1,2,3,1
LN-12441,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12442,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12443,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12444,0,0,0,1,0,1,0,0,1,2,1,0,1
LN-12445,1,2,1,0,0,0,0,1,0,1,2,1,1
LN-12446,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12447,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12448,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12449,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12450,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12451,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-12452,0,0,1,2,1,2,3,3,3,3,3,3,1
LN-12453,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-12454,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12455,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12456,0,0,0,0,0,1,0,0,1,0,1,2,1
LN-12457,0,0,0,0,0,0,1,0,0,0,0,1,0
LN-12458,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12459,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12460,0,1,2,1,0,0,0,0,1,2,1,2,1
LN-12461,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12462,0,1,2,1,2,3,3,3,3,3,3,3,1
LN-12463,0,1,0,1,0,0,1,0,0,0,0,0,1
LN-12464,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-12465,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12466,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12467,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12468,1,0,0,0,0,1,2,3,3,3,3,3,1
LN-12469,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12470,0,0,0,0,1,0,1,0,0,0,0,0,0
LN-12471,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12472,1,0,0,0,1,0,0,0,1,2,1,2,1
LN-12473,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12474,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12475,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12476,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12477,0,1,0,1,2,1,0,1,0,1,0,0,1
LN-12478,0,0,1,0,0,1,2,1,2,3,3,3,1
LN-12479,0,1,0,1,0,0,0,1,0,0,0,0,1
LN-12480,0,0,0,1,2,1,2,1,2,3,3,3,1
LN-12481,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12482,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12483,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12484,0,1,0,1,2,1,0,1,0,1,0,0,1
LN-12485,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12486,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12487,0,0,0,1,0,0,0,0,0,0,1,2,1
LN-12488,0,0,0,0,0,0,1,2,1,2,3,3,1
LN-12489,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12490,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12491,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12492,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12493,0,1,0,0,0,0,1,0,0,0,0,0,1
LN-12494,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12495,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12496,0,1,0,1,0,0,1,2,3,3,3,3,1
LN-12497,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12498,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12499,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12500,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12501,0,0,1,0,0,0,1,0,1,2,3,3,1
LN-12502,0,1,0,0,0,1,0,1,0,1,0,0,1
LN-12503,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12504,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12505,0,0,0,0,1,2,1,2,3,3,3,3,1
LN-12506,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12507,0,1,0,0,0,1,2,3,3,3,3,3,1
LN-12508,0,0,1,0,0,0,0,0,1,0,0,0,1
LN-12509,1,0,0,1,0,0,1,2,1,2,3,3,1
LN-12510,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12511,1,0,0,1,0,1,0,1,0,1,0,0,1
LN-12512,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12513,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12514,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12515,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12516,0,0,0,1,0,0,1,2,1,2,1,2,1
LN-12517,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12518,1,0,1,0,0,0,1,0,0,0,0,0,1
LN-12519,1,0,0,0,1,0,1,2,3,3,3,3,1
LN-12520,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12521,0,1,0,0,0,1,2,3,3,3,3,3,1
LN-12522,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12523,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12524,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12525,1,0,0,0,0,1,0,0,1,2,1,0,1
LN-12526,0,1,2,1,2,1,2,1,2,3,3,3,1
LN-12527,0,0,0,0,1,2,1,0,1,2,3,3,1
LN-12528,0,0,0,0,0,1,0,0,1,2,3,3,1
LN-12529,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12530,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12531,0,1,2,1,2,3,3,3,3,3,3,3,1
LN-12532,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12533,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12534,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12535,1,0,0,1,0,0,0,1,2,3,3,3,1
LN-12536,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12537,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12538,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12539,1,2,1,0,1,0,1,0,0,0,1,2,1
LN-12540,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12541,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12542,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12543,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12544,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12545,1,0,0,0,1,2,3,3,3,3,3,3,1
LN-12546,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12547,0,0,0,1,0,0,1,0,1,0,1,2,1
LN-12548,0,0,1,0,1,0,0,1,2,1,0,1,1
LN-12549,0,0,0,0,0,1,0,0,0,0,1,2,1
LN-12550,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12551,0,0,0,0,1,0,0,0,1,2,3,3,1
LN-12552,0,0,0,0,0,0,1,2,3,3,3,3,1
LN-12553,0,0,0,1,2,1,2,1,0,1,2,1,1
LN-12554,0,0,0,0,1,2,1,0,0,1,0,1,1
LN-12555,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12556,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12557,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12558,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12559,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12560,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12561,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12562,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12563,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12564,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12565,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12566,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12567,0,0,0,0,0,1,0,0,1,0,1,2,1
LN-12568,0,0,0,0,0,0,1,2,1,0,0,0,0
LN-12569,0,0,0,0,1,2,1,0,0,0,1,0,1
LN-12570,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12571,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12572,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-12573,0,0,1,2,1,0,1,0,1,0,0,1,1
LN-12574,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12575,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12576,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12577,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12578,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12579,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12580,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12581,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12582,1,0,0,0,0,0,0,1,2,3,3,3,1
LN-12583,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12584,0,0,1,2,1,2,3,3,3,3,3,3,1
LN-12585,0,1,0,1,2,1,0,1,0,0,1,2,1
LN-12586,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12587,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12588,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12589,1,0,0,0,1,0,0,1,2,1,2,3,1
LN-12590,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12591,0,0,0,0,0,0,0,1,0,1,2,3,1
LN-12592,1,0,1,0,0,1,0,1,0,0,1,2,1
LN-12593,0,0,0,1,0,0,0,0,0,1,0,0,0
LN-12594,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12595,0,0,0,0,0,0,0,0,1,0,1,2,1
LN-12596,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12597,0,0,1,0,1,2,3,3,3,3,3,3,1
LN-12598,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12599,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12600,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12601,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12602,0,0,0,1,2,1,2,3,3,3,3,3,1
LN-12603,0,1,0,1,2,3,3,3,3,3,3,3,1
LN-12604,0,0,0,1,2,1,0,1,2,1,2,3,1
LN-12605,1,2,1,0,0,0,1,0,0,1,2,3,1
LN-12606,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12607,0,0,0,0,0,0,0,0,0,0,0,0,0
